NumberTokens,FirstPerson,Enclise,Demonstrative,GrammarErrors,SentenceLong,DiscourseMarkers,SpellingCheck,FleshScore,StyleErrors,SimilarityPrompt,NumberDiffWords,FirstPersonNorm,EncliseNorm,DemonstrativeNorm,GrammarErrorsNorm,DiscourseMarkersNorm,SpellingCheckNorm,StyleErrorsNorm,IndeterminationInstrucments,FirstPersonPlural,PassiveVoice,SubordinateClause,LexicalComplexity,AnaphorPronouns,RacistTerms,SimilaritySentences,SimilaritySentencesMax,Articles,Pronouns,Adverbs,Conjunctions,ConclusionMarkers,finalgrade,filename,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade
351.0,2.0,5.0,1.0,0.0,9.0,8.0,1848.0,48.00385,5.0,0.9025509,185.0,0.0056980057,0.014245015,0.0028490028000000005,0.0,0.8888889000000001,5.2649574,0.5555555999999999,4.0,0.0,2.0,3.0,8.0,0.0,0.0,0.02960059,0.132366,0.37179488,0.26923078,0.102564104,0.048433047,5.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14146.xml,100.0,100.0,100.0,100.0,100.0
322.0,1.0,1.0,2.0,0.0,9.0,11.0,1850.0,68.6991,6.0,0.9161491,170.0,0.0031055901,0.0031055901,0.0062111802,0.0,1.1,5.745342,0.6,0.0,0.0,1.0,2.0,1.0,3.0,2.0,0.07820208,0.16561456,0.3375,0.1875,0.04658385,0.04658385,10.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14178.xml,100.0,100.0,100.0,100.0,100.0
465.0,1.0,0.0,3.0,0.0,11.0,7.0,1852.0,102.64516,9.0,0.7312015000000001,233.0,0.0021505377,0.0,0.006451613,0.0,0.20588236,3.9827957,0.2647059,0.0,0.0,4.0,1.0,3.0,3.0,0.0,0.07028238,0.308879,0.23364486,0.3084112,0.07956989,0.07526882,1.0,270.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14150.xml,50.0,50.0,50.0,20.0,100.0
434.0,1.0,4.0,1.0,0.0,11.0,6.0,1854.0,38.10069,2.0,0.87849855,236.0,0.0023041475,0.00921659,0.0023041475,0.0,0.54545456,4.271889,0.18181819,0.0,0.0,1.0,3.0,5.0,1.0,2.0,0.06550999,0.21208106,0.37190083,0.11570248,0.041474655,0.05299539,5.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14144.xml,100.0,100.0,100.0,100.0,100.0
272.0,0.0,2.0,0.0,0.0,8.0,10.0,1856.0,51.03456,4.0,0.8479542,155.0,0.0,0.007352941,0.0,0.0,1.25,6.8235292,0.5,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.05692292,0.1583638,0.35714287,0.18571429,0.07720588,0.05882353,8.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14151.xml,50.0,100.0,100.0,50.0,100.0
329.0,1.0,0.0,1.0,0.0,9.0,10.0,1858.0,48.752140000000004,6.0,0.87408113,192.0,0.0030395137,0.0,0.0030395137,0.0,1.1111111999999999,5.6474166,0.6666667,0.0,1.0,3.0,1.0,0.0,2.0,1.0,0.05220236,0.16243711,0.30588236,0.25882354,0.075987846,0.06686929999999999,4.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14179.xml,150.0,100.0,100.0,100.0,100.0
377.0,0.0,2.0,2.0,0.0,10.0,14.0,1860.0,79.85234,11.0,0.92324626,220.0,0.0,0.0053050397,0.0053050397,0.0,0.875,4.933687,0.6875,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.07623518,0.24754742,0.31034482,0.35632184,0.06366048,0.04774536,2.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14182.xml,100.0,100.0,100.0,100.0,50.0
327.0,3.0,2.0,0.0,0.0,10.0,7.0,1862.0,66.499084,9.0,0.90289724,162.0,0.0091743115,0.006116208000000001,0.0,0.0,0.6363635999999999,5.694189499999999,0.8181818000000001,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.095514186,0.18610123,0.49295774,0.35211268,0.048929665,0.06116208,6.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14155.xml,100.0,100.0,100.0,50.0,100.0
313.0,3.0,0.0,0.0,0.0,11.0,6.0,1864.0,55.809886999999996,5.0,0.9209723,168.0,0.009584664,0.0,0.0,0.0,0.54545456,5.955271700000001,0.45454547,0.0,7.0,0.0,1.0,3.0,1.0,0.0,0.10139536,0.3188249,0.42028984,0.34782609999999997,0.063897766,0.041533545,7.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14141.xml,100.0,100.0,100.0,100.0,100.0
299.0,0.0,0.0,2.0,0.0,8.0,5.0,1866.0,61.886017,17.0,0.9026848,159.0,0.0,0.0,0.006688963000000001,0.0,0.625,6.240803,2.125,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.023490574,0.08141537,0.36842105,0.32894737,0.06688963,0.030100334,2.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14169.xml,50.0,50.0,100.0,50.0,100.0
218.0,1.0,2.0,1.0,0.0,8.0,4.0,1868.0,68.88762,7.0,0.91830075,143.0,0.0045871558,0.0091743115,0.0045871558,0.0,0.36363637,8.568808,0.6363635999999999,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.06674557,0.27340114,0.39393940000000005,0.18181819,0.036697246,0.03211009,1.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14168.xml,100.0,100.0,100.0,100.0,100.0
350.0,0.0,1.0,3.0,0.0,11.0,8.0,1870.0,61.511433,4.0,0.90927374,173.0,0.0,0.0028571428000000003,0.008571428,0.0,0.5714286,5.3428574,0.2857143,0.0,0.0,0.0,1.0,6.0,6.0,0.0,0.08816789,0.46432823,0.3882353,0.21176471,0.04,0.034285712999999995,3.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14140.xml,150.0,100.0,150.0,100.0,100.0
197.0,1.0,5.0,3.0,0.0,8.0,4.0,1872.0,52.268913,3.0,0.8688766,125.0,0.0050761420000000005,0.02538071,0.015228426000000002,0.0,0.5,9.502538000000001,0.375,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0.051170684,0.13060653,0.40384614,0.21153846,0.055837564000000006,0.040609136000000004,3.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14154.xml,150.0,100.0,100.0,100.0,100.0
385.0,0.0,1.0,1.0,0.0,12.0,6.0,1874.0,41.881237,3.0,0.91623753,241.0,0.0,0.0025974025,0.0025974025,0.0,0.5,4.8675323,0.25,0.0,0.0,0.0,2.0,3.0,4.0,0.0,0.050054297000000005,0.13355306,0.23148148,0.19444445,0.062337663,0.04155844,7.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14183.xml,150.0,150.0,150.0,100.0,150.0
238.0,1.0,1.0,2.0,0.0,4.0,6.0,1876.0,1.9768968999999996,3.0,0.89388555,147.0,0.004201681,0.004201681,0.008403362,0.0,1.5,7.882353,0.75,0.0,0.0,2.0,1.0,4.0,2.0,0.0,0.10238974,0.18761516,0.29411766,0.13235295,0.04621849,0.04621849,4.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14181.xml,100.0,100.0,100.0,50.0,100.0
270.0,3.0,0.0,1.0,0.0,8.0,6.0,1878.0,52.719997,9.0,0.9219086999999999,162.0,0.011111111000000002,0.0,0.0037037036,0.0,0.75,6.955555400000001,1.125,0.0,1.0,1.0,2.0,0.0,4.0,0.0,0.07049954,0.15948705,0.36619717,0.1971831,0.055555556,0.05925926,2.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14142.xml,100.0,50.0,100.0,100.0,100.0
433.0,1.0,1.0,1.0,0.0,11.0,10.0,1880.0,45.244198,9.0,0.9475863000000001,236.0,0.0023094688,0.0023094688,0.0023094688,0.0,0.8333333,4.341801,0.75,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.05553654,0.13913469,0.31578946,0.19298245,0.06928407,0.030023094,7.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14143.xml,150.0,100.0,150.0,150.0,100.0
311.0,1.0,2.0,0.0,0.0,11.0,5.0,1882.0,52.3031,2.0,0.8765375,150.0,0.003215434,0.006430868,0.0,0.0,0.45454547,6.0514470000000005,0.18181819,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.06519648,0.12976845,0.44155845,0.14285715,0.048231512000000004,0.051446944,6.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14180.xml,50.0,50.0,100.0,100.0,100.0
263.0,0.0,3.0,1.0,0.0,7.0,11.0,1884.0,54.231807999999994,3.0,0.8928997,141.0,0.0,0.011406844499999999,0.0038022813,0.0,1.375,7.163498,0.375,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.040058053999999996,0.10657515,0.36666667,0.21666667,0.07224335,0.03041825,2.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14136.xml,100.0,50.0,50.0,100.0,150.0
473.0,1.0,3.0,1.0,0.0,11.0,11.0,1886.0,41.35575,4.0,0.9320143,251.0,0.0021141649,0.006342495,0.0021141649,0.0,1.0,3.987315,0.36363637,2.0,0.0,2.0,1.0,8.0,1.0,2.0,0.10023866,0.19686949,0.36220473,0.24409449,0.052854124,0.023255814,9.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14137.xml,150.0,100.0,150.0,150.0,100.0
282.0,1.0,1.0,3.0,0.0,11.0,1.0,1888.0,75.78999,1.0,0.89476794,142.0,0.0035460991999999997,0.0035460991999999997,0.010638298000000001,0.0,0.083333336,6.6950354999999995,0.083333336,0.0,0.0,2.0,1.0,5.0,3.0,0.0,0.06340571,0.2907396,0.36842105,0.18421052,0.04964539,0.031914894,0.0,160.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14139.xml,20.0,20.0,20.0,0.0,100.0
251.0,0.0,1.0,2.0,0.0,8.0,7.0,1890.0,52.214622,4.0,0.8506495999999999,166.0,0.0,0.003984064,0.007968128,0.0,0.875,7.529880499999999,0.5,1.0,0.0,1.0,1.0,5.0,6.0,0.0,0.05088175,0.20645057,0.29090908,0.43636364,0.09960160000000001,0.047808765999999996,4.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14166.xml,100.0,100.0,100.0,100.0,100.0
242.0,1.0,1.0,1.0,0.0,7.0,3.0,1892.0,42.892437,2.0,0.8440924999999999,158.0,0.004132231,0.004132231,0.004132231,0.0,0.375,7.818182000000001,0.25,0.0,3.0,0.0,2.0,3.0,1.0,1.0,0.08094079,0.15055542,0.29850745,0.14925373,0.03305785,0.03305785,4.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14172.xml,100.0,100.0,100.0,100.0,100.0
320.0,3.0,7.0,0.0,0.0,13.0,11.0,1894.0,67.965,5.0,0.9285230999999999,173.0,0.009375,0.021875,0.0,0.0,0.84615386,5.91875,0.38461540000000005,5.0,0.0,1.0,1.0,11.0,1.0,0.0,0.10255910000000001,0.2703501,0.30120483,0.19277108,0.0625,0.046875,6.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14173.xml,150.0,100.0,150.0,100.0,100.0
270.0,1.0,0.0,0.0,0.0,5.0,2.0,1896.0,47.433327,5.0,0.9052744,158.0,0.0037037036,0.0,0.0,0.0,0.33333334,7.022222,0.8333333,0.0,0.0,1.0,2.0,6.0,1.0,0.0,0.15545891,0.49290174,0.27777779999999996,0.20833333,0.02962963,0.05925926,3.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14159.xml,150.0,100.0,150.0,100.0,100.0
386.0,2.0,1.0,4.0,0.0,10.0,14.0,1898.0,40.188320000000004,5.0,0.8870925,218.0,0.005181347,0.0025906735,0.010362694,0.0,1.4,4.9170985,0.5,0.0,0.0,2.0,2.0,4.0,5.0,0.0,0.049505234,0.10131141,0.35643566,0.20792079,0.08031088,0.033678755,5.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14171.xml,150.0,100.0,150.0,100.0,100.0
404.0,2.0,2.0,2.0,0.0,14.0,9.0,1900.0,48.702133,7.0,0.93328613,202.0,0.004950495,0.004950495,0.004950495,0.0,0.64285713,4.7029705,0.5,1.0,0.0,3.0,2.0,4.0,2.0,2.0,0.041365143,0.17269379999999998,0.36633664,0.15841584,0.051980197,0.054455444000000006,8.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14165.xml,150.0,100.0,150.0,150.0,100.0
322.0,2.0,1.0,2.0,0.0,7.0,10.0,1902.0,40.826984,2.0,0.90692306,167.0,0.0062111802,0.0031055901,0.0062111802,0.0,1.4285715,5.906832,0.2857143,0.0,0.0,2.0,2.0,5.0,2.0,1.0,0.04556281,0.07570207,0.325,0.2625,0.03726708,0.049689442,5.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14164.xml,100.0,100.0,100.0,100.0,100.0
142.0,0.0,1.0,1.0,0.0,6.0,4.0,1904.0,93.29415,1.0,0.8774658999999999,98.0,0.0,0.007042253399999999,0.007042253399999999,0.0,0.5714286,13.408451000000001,0.14285715,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.028056966000000003,0.07298773,0.30769232,0.12820514,0.07042254,0.049295776,3.0,270.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14174.xml,50.0,50.0,50.0,20.0,100.0
509.0,1.0,5.0,0.0,0.0,9.0,12.0,1906.0,-5.792826,8.0,0.92329407,276.0,0.0019646366,0.009823183000000001,0.0,0.0,1.3333334,3.7445972000000003,0.8888889000000001,5.0,0.0,0.0,1.0,13.0,1.0,1.0,0.08568165,0.15302397,0.42446044,0.13669065,0.06090373,0.027504912000000003,0.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14160.xml,150.0,100.0,100.0,100.0,100.0
365.0,0.0,1.0,1.0,0.0,13.0,7.0,1908.0,69.29391,6.0,0.92701393,197.0,0.0,0.0027397259999999996,0.0027397259999999996,0.0,0.53846157,5.2273974,0.46153846,1.0,0.0,3.0,1.0,4.0,2.0,0.0,0.07476984,0.20072623,0.32673267,0.14851485,0.03561644,0.03287671,9.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14148.xml,150.0,100.0,150.0,100.0,100.0
401.0,0.0,0.0,1.0,0.0,14.0,4.0,1910.0,73.04821,5.0,0.9127736999999999,221.0,0.0,0.0,0.0024937657,0.0,0.2,4.763091999999999,0.25,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.08834205,0.28899083,0.3,0.22727273,0.052369077,0.059850372,2.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14149.xml,150.0,100.0,100.0,100.0,100.0
397.0,1.0,2.0,2.0,0.0,12.0,18.0,1912.0,45.926903,3.0,0.92879254,212.0,0.0025188916,0.005037783,0.005037783,0.0,1.5,4.816121,0.25,0.0,0.0,4.0,2.0,5.0,0.0,0.0,0.06376242,0.21185625,0.41666666,0.27083334,0.08060453,0.042821158,8.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14161.xml,150.0,150.0,100.0,100.0,100.0
173.0,2.0,0.0,1.0,0.0,5.0,2.0,1914.0,73.36864,1.0,0.8561734000000001,114.0,0.011560693,0.0,0.0057803467,0.0,0.2857143,11.063583,0.14285715,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.028326213,0.122350544,0.33333334,0.14285715,0.06936416,0.03468208,1.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14175.xml,50.0,50.0,50.0,100.0,100.0
302.0,1.0,2.0,2.0,0.0,8.0,9.0,1916.0,40.67934,2.0,0.92778856,172.0,0.0033112583,0.0066225166,0.0066225166,0.0,1.125,6.344371,0.25,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.04066348,0.09479681,0.26666668,0.13333334,0.059602648,0.03642384,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14177.xml,150.0,100.0,150.0,100.0,100.0
492.0,3.0,3.0,6.0,0.0,9.0,5.0,1918.0,28.440859999999997,2.0,0.9338622999999999,256.0,0.006097560699999999,0.006097560699999999,0.0121951215,0.0,0.45454547,3.898374,0.18181819,2.0,0.0,3.0,1.0,5.0,3.0,3.0,0.08883241,0.30391923,0.344,0.312,0.048780486,0.05487805,2.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14176.xml,200.0,100.0,150.0,150.0,150.0
364.0,0.0,4.0,3.0,0.0,12.0,12.0,1920.0,56.85478199999999,7.0,0.9090885000000001,192.0,0.0,0.010989011000000002,0.008241759,0.0,1.0,5.2747254,0.5833333,4.0,0.0,2.0,1.0,7.0,4.0,0.0,0.057281072999999995,0.13722852,0.37777779,0.23333333,0.06868132,0.041208792,7.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-a-criminalidade-entre-os-jovens-no-brasil-como-resolver-esse/xml/14162.xml,150.0,100.0,150.0,100.0,100.0
285.0,1.0,6.0,4.0,0.0,8.0,17.0,1922.0,56.184734,5.0,0.8366036,167.0,0.0035087720000000003,0.021052632,0.014035088000000001,0.0,1.8888888,6.743860000000001,0.5555555999999999,5.0,8.0,2.0,2.0,10.0,4.0,2.0,0.080269635,0.17692453,0.34920636,0.3015873,0.09824561,0.021052632,7.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12250.xml,50.0,50.0,50.0,100.0,50.0
239.0,0.0,1.0,4.0,0.0,8.0,6.0,1924.0,69.52785,3.0,0.870767,142.0,0.0,0.0041841003,0.016736401,0.0,0.6666667,8.050208999999999,0.33333334,1.0,4.0,0.0,1.0,3.0,4.0,2.0,0.08698896,0.15232624,0.20370370000000002,0.38888890000000004,0.08368201,0.050209206,4.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12244.xml,150.0,100.0,200.0,100.0,150.0
199.0,0.0,1.0,0.0,0.0,5.0,4.0,1926.0,66.1209,0.0,0.84835875,120.0,0.0,0.0050251256,0.0,0.0,0.6666667,9.678392,0.0,0.0,6.0,2.0,2.0,1.0,0.0,2.0,0.034850765,0.20555615,0.42857143,0.26190478,0.09045226,0.06030151,3.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12245.xml,50.0,100.0,50.0,100.0,50.0
187.0,0.0,2.0,0.0,0.0,7.0,5.0,1928.0,66.364784,5.0,0.9155761,109.0,0.0,0.010695187,0.0,0.0,0.71428573,10.310161,0.71428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06942535,0.15534544,0.3469388,0.16326529999999997,0.06417112,0.037433155,0.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12251.xml,100.0,100.0,100.0,100.0,50.0
332.0,0.0,1.0,8.0,0.0,5.0,22.0,1930.0,32.77572,3.0,0.7327599,165.0,0.0,0.003012048,0.024096385,0.0,4.4,5.813253,0.6,0.0,7.0,3.0,3.0,4.0,8.0,10.0,0.07754357,0.14506812,0.38461540000000005,0.6769231,0.078313254,0.063253015,6.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12247.xml,100.0,100.0,100.0,100.0,100.0
224.0,0.0,0.0,0.0,0.0,7.0,7.0,1932.0,48.665718,2.0,0.9415965000000001,126.0,0.0,0.0,0.0,0.0,1.0,8.625,0.2857143,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.024951091,0.08978567,0.36666667,0.13333334,0.04464286,0.04910714,2.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12253.xml,100.0,50.0,100.0,50.0,100.0
140.0,0.0,0.0,0.0,0.0,2.0,6.0,1934.0,34.569286,1.0,0.7607352,85.0,0.0,0.0,0.0,0.0,3.0,13.814285,0.5,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.056365217999999995,0.11273043599999999,0.5,0.11764706,0.071428575,0.035714287000000004,2.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12252.xml,50.0,50.0,50.0,50.0,100.0
357.0,1.0,0.0,1.0,0.0,10.0,8.0,1936.0,82.759834,4.0,0.8898299000000001,201.0,0.0028011205,0.0,0.0028011205,0.0,0.3809524,5.4229693,0.1904762,0.0,0.0,2.0,1.0,1.0,2.0,3.0,0.05475725,0.16460112,0.35106382,0.11702128,0.06162465,0.05322129,7.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12246.xml,150.0,150.0,100.0,150.0,150.0
372.0,1.0,6.0,1.0,0.0,13.0,16.0,1938.0,69.6192,4.0,0.89897984,205.0,0.002688172,0.016129031999999998,0.002688172,0.0,1.1428572,5.209677,0.2857143,3.0,8.0,2.0,3.0,7.0,1.0,0.0,0.07885052,0.19247189,0.34090909999999996,0.27272728,0.09139785,0.024193548,5.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12242.xml,50.0,50.0,50.0,100.0,50.0
395.0,3.0,0.0,3.0,0.0,14.0,8.0,1940.0,102.31936999999999,5.0,0.797077,209.0,0.007594936500000001,0.0,0.007594936500000001,0.0,0.32,4.911392,0.2,0.0,2.0,2.0,4.0,1.0,3.0,3.0,0.09217551,0.27595577,0.41379312,0.28735632,0.088607594,0.050632912999999995,3.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12256.xml,50.0,100.0,100.0,100.0,100.0
202.0,1.0,0.0,0.0,0.0,5.0,3.0,1942.0,48.248863,1.0,0.77959794,120.0,0.004950495,0.0,0.0,0.0,0.6,9.613861,0.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.008366886,0.21318772,0.27450982,0.19607843,0.06435644,0.04950495,1.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12257.xml,100.0,100.0,100.0,50.0,100.0
310.0,1.0,2.0,4.0,0.0,11.0,8.0,1944.0,49.850487,1.0,0.93772876,178.0,0.0032258064,0.006451613,0.012903226,0.0,0.72727275,6.270968,0.09090909,2.0,0.0,1.0,1.0,5.0,5.0,2.0,0.07253922,0.19406778,0.41975307,0.27160493,0.048387095,0.038709678,1.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12243.xml,100.0,150.0,100.0,150.0,150.0
315.0,2.0,1.0,2.0,0.0,12.0,14.0,1946.0,76.58285500000001,4.0,0.9219086999999999,185.0,0.0063492064,0.0031746032,0.0063492064,0.0,0.93333334,6.177778,0.26666668,0.0,1.0,4.0,4.0,2.0,3.0,2.0,0.06250393,0.30912435,0.4,0.3,0.05396825400000001,0.05396825400000001,5.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12255.xml,150.0,150.0,150.0,150.0,150.0
333.0,2.0,5.0,3.0,0.0,12.0,5.0,1948.0,64.16811,2.0,0.9283834000000001,195.0,0.0060060059999999995,0.015015015,0.009009009,0.0,0.38461540000000005,5.8498497,0.15384616,2.0,0.0,1.0,2.0,5.0,4.0,2.0,0.06956719,0.17073174,0.32222223,0.2,0.06006006,0.04804805,6.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12241.xml,100.0,100.0,150.0,150.0,150.0
198.0,3.0,0.0,1.0,0.0,5.0,4.0,1950.0,61.840908,7.0,0.850924,120.0,0.015151516,0.0,0.005050505,0.0,0.8,9.848485,1.4,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.11233620000000001,0.17979068,0.45652175,0.10869565,0.07575758,0.04040404,0.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/databrasilescola_1/tema-caminhos-para-combater-racismo-no-brasil/xml/12269.xml,50.0,50.0,50.0,100.0,100.0
