NumberTokens,FirstPerson,Enclise,Demonstrative,GrammarErrors,SentenceLong,DiscourseMarkers,SpellingCheck,FleshScore,StyleErrors,SimilarityPrompt,NumberDiffWords,FirstPersonNorm,EncliseNorm,DemonstrativeNorm,GrammarErrorsNorm,DiscourseMarkersNorm,SpellingCheckNorm,StyleErrorsNorm,IndeterminationInstrucments,FirstPersonPlural,PassiveVoice,SubordinateClause,LexicalComplexity,AnaphorPronouns,RacistTerms,SimilaritySentences,SimilaritySentencesMax,Articles,Pronouns,Adverbs,Conjunctions,ConclusionMarkers,finalGrade,filename,understandingGrade,selectinginfoGrade,showknowGrade,solutionGrade,formalGrade
171.0,1.0,1.0,4.0,0.0,4.0,6.0,1108.0,75.30394,4.0,0.82584,100.0,0.005847953299999999,0.005847953299999999,0.023391812999999997,0.0,1.2,6.4795322,0.8,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.092707634,0.1712692,0.27027026,0.6216216,0.07602339,0.07602339,4.0,800.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u467.xml,200.0,150.0,150.0,100.0,200.0
201.0,0.0,2.0,1.0,0.0,7.0,5.0,1110.0,72.38276,8.0,0.8135186,127.0,0.0,0.0099502485,0.0049751243,0.0,0.5,5.522387999999999,0.8,2.0,0.0,3.0,2.0,4.0,2.0,0.0,0.097980544,0.38375235,0.31707317,0.5121951,0.094527364,0.04477612,0.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u473.xml,100.0,100.0,50.0,100.0,50.0
153.0,2.0,1.0,3.0,0.0,6.0,1.0,1112.0,85.78529,8.0,0.8372761999999999,100.0,0.013071896000000001,0.006535948000000001,0.019607844,0.0,0.125,7.267974000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.11220035,0.19167943,0.33333334,0.44444445,0.08496732,0.05882353,0.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u472.xml,50.0,50.0,50.0,100.0,50.0
277.0,5.0,5.0,1.0,0.0,8.0,4.0,1114.0,58.257854,4.0,0.8536935999999999,151.0,0.018050542,0.018050542,0.0036101083,0.0,0.5,4.021661,0.5,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.06495161,0.19648482,0.36507937,0.33333334,0.06859206,0.054151624,3.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u466.xml,150.0,150.0,100.0,150.0,100.0
271.0,0.0,2.0,2.0,0.0,9.0,9.0,1116.0,89.61617,4.0,0.8532482,164.0,0.0,0.007380074,0.007380074,0.0,0.6923077,4.118081,0.30769232,0.0,2.0,0.0,2.0,3.0,1.0,0.0,0.06102181,0.14097698,0.30508474,0.5254236999999999,0.0701107,0.040590405,3.0,800.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u470.xml,200.0,200.0,100.0,150.0,150.0
258.0,0.0,2.0,5.0,0.0,9.0,10.0,1118.0,65.080925,4.0,0.8653174000000001,151.0,0.0,0.007751938000000001,0.019379845,0.0,1.0,4.3333335,0.4,2.0,0.0,0.0,1.0,3.0,4.0,0.0,0.09164517400000001,0.19774392,0.41269842,0.3015873,0.08527132,0.054263566,4.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u465.xml,200.0,150.0,150.0,100.0,150.0
263.0,5.0,1.0,3.0,0.0,9.0,4.0,1120.0,77.84209399999999,9.0,0.86759114,137.0,0.019011406,0.0038022813,0.011406844499999999,0.0,0.36363637,4.258555,0.8181818000000001,0.0,7.0,2.0,1.0,2.0,3.0,0.0,0.034654267,0.12990206,0.44444445,0.37037036,0.08365019,0.05323194,2.0,250.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u471.xml,0.0,50.0,50.0,100.0,50.0
324.0,1.0,0.0,2.0,0.0,12.0,14.0,1122.0,67.11333499999999,1.0,0.83314824,180.0,0.0030864198,0.0,0.0061728396,0.0,1.1666666,3.4629629,0.083333336,0.0,1.0,2.0,2.0,5.0,1.0,0.0,0.047049712,0.085066006,0.4722222,0.36111109999999996,0.083333336,0.04938271599999999,2.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u475.xml,0.0,50.0,50.0,50.0,150.0
192.0,0.0,3.0,2.0,0.0,7.0,3.0,1124.0,65.44875,7.0,0.83454984,121.0,0.0,0.015625,0.010416667,0.0,0.42857143,5.8541665,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.08478062,0.17770614,0.39583334,0.35416666,0.052083332,0.052083332,0.0,150.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u474.xml,0.0,0.0,50.0,50.0,50.0
135.0,2.0,0.0,0.0,0.0,4.0,6.0,1126.0,72.91,3.0,0.7690596,96.0,0.014814815,0.0,0.0,0.0,1.2,8.340741,0.6,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.041122235,0.09828277,0.53571427,0.32142857,0.05925926,0.05185185,1.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u477.xml,50.0,50.0,50.0,100.0,100.0
280.0,1.0,0.0,1.0,0.0,6.0,9.0,1128.0,57.465714,11.0,0.8214372999999999,157.0,0.0035714286,0.0,0.0035714286,0.0,1.2857143,4.0285716,1.5714285,0.0,2.0,1.0,1.0,3.0,2.0,0.0,0.050426412000000004,0.09291983,0.30985916,0.23943663,0.06428572,0.060714286,5.0,250.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u484.xml,50.0,50.0,50.0,50.0,50.0
261.0,3.0,0.0,2.0,0.0,4.0,17.0,1130.0,36.34965,6.0,0.7252224,156.0,0.011494253000000001,0.0,0.007662835,0.0,4.25,4.329502,1.5,0.0,1.0,2.0,3.0,5.0,2.0,0.0,0.08038961,0.16808005,0.3809524,0.88095236,0.14559387,0.09195402,1.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u479.xml,50.0,50.0,100.0,100.0,100.0
223.0,0.0,1.0,1.0,0.0,7.0,11.0,1132.0,76.243546,10.0,0.845618,126.0,0.0,0.004484305,0.004484305,0.0,1.5714285,5.0762334000000005,1.4285715,0.0,2.0,2.0,2.0,3.0,1.0,3.0,0.081149735,0.20586437,0.59090906,0.31818179999999996,0.08071749,0.03587444,2.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u478.xml,150.0,100.0,150.0,150.0,150.0
251.0,1.0,2.0,0.0,0.0,8.0,4.0,1134.0,66.39386999999999,6.0,0.85020334,152.0,0.003984064,0.007968128,0.0,0.0,0.4,4.5179279999999995,0.6,1.0,0.0,1.0,2.0,5.0,0.0,2.0,0.03274529,0.09420246,0.4915254,0.23728813,0.07171315,0.03187251,3.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u483.xml,150.0,150.0,150.0,150.0,100.0
210.0,1.0,3.0,3.0,0.0,6.0,5.0,1136.0,78.222145,5.0,0.7682142,127.0,0.004761905,0.014285714,0.014285714,0.0,0.625,5.409524,0.625,0.0,2.0,0.0,3.0,11.0,2.0,0.0,0.1298339,0.18628347,0.36111109999999996,0.75,0.13809524,0.06666667,1.0,900.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u468.xml,150.0,200.0,200.0,200.0,150.0
352.0,0.0,0.0,4.0,0.0,6.0,16.0,1138.0,41.674664,14.0,0.88249725,169.0,0.0,0.0,0.011363637,0.0,2.6666667,3.2329545,2.3333333,0.0,0.0,3.0,1.0,4.0,5.0,0.0,0.06221831,0.17588706,0.5185185,0.40740740000000003,0.07670455,0.056818184,2.0,800.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u469.xml,200.0,150.0,150.0,150.0,150.0
155.0,1.0,0.0,2.0,0.0,4.0,3.0,1140.0,74.368706,3.0,0.78193104,103.0,0.006451613,0.0,0.012903226,0.0,0.6,7.354839,0.6,0.0,6.0,1.0,2.0,1.0,2.0,0.0,0.11902718,0.4310303,0.5769231,0.6923077,0.09677419,0.051612902,2.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u482.xml,200.0,150.0,100.0,150.0,100.0
264.0,0.0,1.0,1.0,0.0,10.0,6.0,1142.0,63.499545999999995,2.0,0.8833341,160.0,0.0,0.003787879,0.003787879,0.0,0.6,4.3257575,0.2,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.08404282,0.20608442,0.36231884,0.2753623,0.06818182,0.026515152,0.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u480.xml,0.0,50.0,50.0,100.0,100.0
216.0,6.0,0.0,0.0,0.0,5.0,0.0,1144.0,218.385,5.0,,115.0,0.027777778,0.0,0.0,0.0,0.0,5.296296,0.71428573,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4e-45,0.14150943,0.018867925,0.0,0.018518519,3.0,650.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/combate-ao-fumo-autoritarismo-ou-dever-do-governo/xml/ult4657u481.xml,150.0,150.0,100.0,100.0,100.0
239.0,2.0,1.0,0.0,0.0,8.0,2.0,1146.0,43.828453,4.0,0.8975152,134.0,0.008368201,0.0041841003,0.0,0.0,0.25,4.794979,0.5,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.11689458,0.29143456,0.25373134,0.23880596,0.041841004,0.07531381,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/o-metodo-eficaz-de-melhorar-a-educacao.xml,150.0,100.0,150.0,100.0,100.0
227.0,3.0,1.0,3.0,0.0,6.0,5.0,1148.0,46.55225,4.0,0.9188402,142.0,0.013215858999999998,0.004405286,0.013215858999999998,0.0,0.8333333,5.0572686,0.6666667,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.042650747999999995,0.15065820000000002,0.2,0.16666667,0.07488987,0.052863438,2.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/equilibrio-e-necessario-ate-na-educacao.xml,200.0,150.0,150.0,50.0,200.0
400.0,3.0,0.0,3.0,0.0,8.0,11.0,1150.0,34.807003,10.0,0.92074054,210.0,0.0075,0.0,0.0075,0.0,1.375,2.875,1.25,0.0,1.0,1.0,1.0,9.0,3.0,0.0,0.07739029,0.15321754,0.4347826,0.4347826,0.0575,0.065,4.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/o-melhor-caminho-para-a-educacao.xml,50.0,50.0,50.0,50.0,100.0
246.0,0.0,1.0,0.0,0.0,10.0,9.0,1152.0,53.178173,2.0,0.90953124,131.0,0.0,0.0040650404999999995,0.0,0.0,0.8181818000000001,4.6829267,0.18181819,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.054318592,0.110540345,0.29411766,0.19117647,0.036585364,0.048780486,1.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/escola-um-lugar-onde-que-deve-abrir-mentes.xml,100.0,50.0,50.0,100.0,100.0
226.0,0.0,0.0,1.0,0.0,9.0,3.0,1154.0,59.925354000000006,7.0,0.8110042,124.0,0.0,0.0,0.0044247787,0.0,0.3,5.1061945,0.7,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.04150585,0.21532582,0.29850745,0.31343284,0.048672568,0.044247787000000004,1.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/fatores-para-o-pessimo-desempenho-dos-colegios-publicos.xml,100.0,50.0,100.0,50.0,100.0
313.0,1.0,0.0,3.0,0.0,10.0,4.0,1156.0,56.080177,6.0,0.92995846,168.0,0.0031948881,0.0,0.009584664,0.0,0.36363637,3.6932907,0.54545456,0.0,1.0,2.0,1.0,1.0,3.0,1.0,0.046467352999999996,0.11805006,0.4512195,0.2682927,0.031948883,0.047923323,0.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/a-evolucao-na-educacao.xml,150.0,150.0,100.0,100.0,100.0
242.0,2.0,0.0,1.0,0.0,11.0,4.0,1158.0,67.6238,3.0,0.92100275,144.0,0.008264462,0.0,0.004132231,0.0,0.2857143,4.785124,0.21428572,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.03771731,0.15965939,0.37878788,0.24242425,0.06198347,0.041322313,4.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/em-busca-de-uma-educacao-de-qualidade.xml,50.0,50.0,50.0,50.0,100.0
298.0,0.0,2.0,0.0,0.0,6.0,5.0,1160.0,50.96618,5.0,0.91137016,168.0,0.0,0.006711409399999999,0.0,0.0,0.5555555999999999,3.8926175000000005,0.5555555999999999,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.05870412,0.14295341,0.369863,0.34246576,0.05704698,0.060402684000000005,2.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/educacao-libertaria.xml,200.0,100.0,100.0,0.0,150.0
214.0,0.0,3.0,2.0,0.0,8.0,2.0,1162.0,57.593596999999995,4.0,0.91780967,109.0,0.0,0.014018691000000002,0.009345794000000001,0.0,0.25,5.4299064,0.5,2.0,1.0,0.0,2.0,4.0,2.0,0.0,0.019002896000000002,0.15270716,0.37096775,0.16129032,0.05140187,0.046728972,2.0,750.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/o-caminho-certo-para-uma-educacao-de-qualidade.xml,150.0,100.0,200.0,100.0,200.0
266.0,0.0,0.0,2.0,0.0,9.0,1.0,1164.0,64.193985,16.0,0.9357075999999999,146.0,0.0,0.0,0.007518797,0.0,0.11111111,4.37594,1.7777778000000002,0.0,0.0,1.0,1.0,1.0,4.0,1.0,0.07855595,0.16753118,0.32352942,0.32352942,0.02631579,0.030075189,4.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/disciplina-para-vida-toda.xml,100.0,50.0,50.0,50.0,50.0
222.0,0.0,3.0,1.0,0.0,8.0,2.0,1166.0,74.57825,2.0,0.8695931,131.0,0.0,0.013513513999999999,0.0045045046000000005,0.0,0.18181819,5.2522519999999995,0.18181819,2.0,0.0,6.0,3.0,4.0,1.0,0.0,0.07624237,0.16022323,0.5652174,0.1521739,0.11261261,0.0945946,5.0,0.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/educacao-vem-de-casa.xml,0.0,0.0,0.0,0.0,0.0
275.0,2.0,3.0,5.0,0.0,11.0,2.0,1168.0,48.69119,3.0,0.9135593000000001,157.0,0.0072727273,0.010909091000000001,0.018181818,0.0,0.16666667,4.2472725,0.25,1.0,0.0,2.0,3.0,7.0,5.0,1.0,0.05202121,0.13730989999999998,0.22222222,0.36111109999999996,0.03272727,0.036363635,5.0,950.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/a-educacao-militar-e-o-respeito-a-individualidade.xml,200.0,150.0,200.0,200.0,200.0
136.0,2.0,0.0,0.0,0.0,3.0,1.0,1170.0,43.290882,1.0,0.89493394,94.0,0.014705882,0.0,0.0,0.0,0.33333334,8.6029415,0.33333334,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.010623657,0.04262522,0.3548387,0.22580644,0.073529415,0.04411765,0.0,0.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/escola-militar.xml,0.0,0.0,0.0,0.0,0.0
171.0,0.0,1.0,0.0,0.0,6.0,5.0,1172.0,64.25683599999999,1.0,0.89646703,112.0,0.0,0.005847953299999999,0.0,0.0,0.625,6.853801299999999,0.125,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.08497307,0.23034011,0.30769232,0.35897437,0.081871346,0.029239766,0.0,500.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/disciplina-ordem-e-autoridade-favorecem-a-educacao.xml,100.0,100.0,100.0,100.0,100.0
303.0,0.0,0.0,0.0,0.0,7.0,9.0,1174.0,38.223659999999995,5.0,0.8915561,144.0,0.0,0.0,0.0,0.0,1.2857143,3.8745875,0.71428573,0.0,0.0,4.0,1.0,6.0,0.0,3.0,0.039521094,0.09095576400000001,0.39726028,0.31506848,0.052805282,0.05940594,7.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/como-aplicar-uma-boa-educacao.xml,50.0,50.0,100.0,50.0,100.0
253.0,1.0,4.0,1.0,0.0,9.0,10.0,1176.0,58.237137,1.0,0.92723703,158.0,0.0039525693,0.015810277,0.0039525693,0.0,1.1111111999999999,4.6482215,0.11111111,4.0,0.0,1.0,1.0,6.0,3.0,0.0,0.038127363,0.17371505,0.32786885,0.16393442,0.08695652,0.04347826,3.0,800.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/disciplina-ordem-e-autoridade-favorecem-a-educacao/xml/ordem-e-progresso.xml,200.0,150.0,150.0,100.0,200.0
238.0,2.0,0.0,1.0,0.0,12.0,2.0,1178.0,73.39933,2.0,0.89546657,132.0,0.008403362,0.0,0.004201681,0.0,0.14285715,4.9495797,0.14285715,0.0,20.0,1.0,2.0,2.0,0.0,0.0,0.082789294,0.23232779999999997,0.34,0.48,0.06302521400000001,0.037815127999999996,2.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u13.xml,100.0,100.0,150.0,100.0,150.0
454.0,2.0,6.0,3.0,0.0,10.0,17.0,1180.0,49.759646999999994,4.0,0.9245,227.0,0.004405286,0.013215858999999998,0.0066079297,0.0,1.5454545,2.599119,0.36363637,3.0,9.0,0.0,2.0,15.0,5.0,1.0,0.08095008,0.23115388,0.44329897,0.40206185,0.0969163,0.07048458,4.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u5.xml,50.0,50.0,50.0,100.0,100.0
367.0,1.0,6.0,2.0,0.0,13.0,6.0,1182.0,79.018326,3.0,0.9314998,199.0,0.0027247956,0.016348774,0.005449591,0.0,0.4,3.2207084,0.2,3.0,2.0,3.0,2.0,18.0,1.0,0.0,0.07930316,0.25495782,0.38961038,0.49350649999999996,0.07629428,0.051771116,4.0,1000.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u4.xml,200.0,200.0,200.0,200.0,200.0
210.0,1.0,1.0,0.0,0.0,5.0,5.0,1184.0,65.05856999999999,3.0,0.95016724,124.0,0.004761905,0.004761905,0.0,0.0,0.8333333,5.6380954,0.5,0.0,2.0,2.0,2.0,6.0,0.0,2.0,0.09472475,0.17260286,0.65625,0.84375,0.0952381,0.07619048,3.0,300.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u12.xml,50.0,100.0,50.0,50.0,50.0
281.0,3.0,1.0,0.0,0.0,12.0,5.0,1186.0,73.78624,2.0,0.83935595,168.0,0.010676157,0.0035587188,0.0,0.0,0.35714287,4.2206407,0.14285715,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.087534584,0.20798819,0.41428572,0.18571429,0.03914591,0.0569395,1.0,600.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u10.xml,150.0,100.0,100.0,100.0,150.0
361.0,3.0,3.0,3.0,0.0,12.0,9.0,1188.0,92.14386999999999,2.0,0.9305356,191.0,0.008310249,0.008310249,0.008310249,0.0,0.5,3.2908587,0.11111111,2.0,6.0,3.0,3.0,6.0,4.0,2.0,0.0849272,0.2988993,0.40740740000000003,0.39506173,0.07202216,0.058171745,1.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u6.xml,50.0,100.0,100.0,50.0,50.0
240.0,1.0,4.0,1.0,0.0,9.0,7.0,1190.0,65.935,1.0,0.9035006,150.0,0.004166667,0.016666668,0.004166667,0.0,0.7777778000000001,4.9583335,0.11111111,2.0,0.0,2.0,1.0,4.0,3.0,0.0,0.11408737,0.2628699,0.3529412,0.47058824,0.07083333,0.0375,1.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u7.xml,150.0,100.0,150.0,150.0,150.0
258.0,1.0,1.0,0.0,0.0,8.0,7.0,1192.0,91.37604499999999,4.0,0.90844464,138.0,0.0038759690000000004,0.0038759690000000004,0.0,0.0,0.6363635999999999,4.6201550000000005,0.36363637,1.0,8.0,1.0,1.0,3.0,1.0,0.0,0.10666585,0.2666435,0.47169809999999995,0.49056605,0.069767445,0.031007752000000003,3.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u11.xml,100.0,100.0,100.0,50.0,100.0
185.0,1.0,1.0,1.0,0.0,6.0,3.0,1194.0,65.19041,0.0,0.8609,111.0,0.005405405500000001,0.005405405500000001,0.005405405500000001,0.0,0.5,6.454054,0.0,0.0,1.0,0.0,3.0,5.0,1.0,1.0,0.061224565,0.15177774,0.37209302,0.25581396,0.07027027,0.075675674,2.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u15.xml,100.0,50.0,50.0,50.0,150.0
324.0,3.0,2.0,7.0,0.0,10.0,9.0,1196.0,86.78110500000001,4.0,0.9194459,166.0,0.009259259,0.0061728396,0.021604937999999997,0.0,0.6,3.691358,0.26666668,0.0,6.0,3.0,3.0,10.0,7.0,0.0,0.0960634,0.21488217,0.28787878,0.6969696999999999,0.086419754,0.052469134,0.0,350.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u3.xml,100.0,100.0,50.0,50.0,50.0
243.0,0.0,0.0,1.0,0.0,7.0,8.0,1198.0,56.84425400000001,0.0,0.87218904,147.0,0.0,0.0,0.004115226,0.0,1.0,4.9300413,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.07936476,0.16754687,0.2835821,0.4477612,0.06995885,0.03292181,0.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u14.xml,150.0,150.0,150.0,100.0,150.0
234.0,0.0,1.0,2.0,0.0,5.0,9.0,1200.0,36.19885,3.0,0.899948,139.0,0.0,0.0042735045,0.008547009,0.0,1.8,5.1282053,0.6,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.03686399,0.08142843,0.25862068,0.3275862,0.06837607,0.047008548,2.0,700.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u16.xml,150.0,150.0,150.0,100.0,150.0
253.0,0.0,1.0,2.0,0.0,6.0,9.0,1202.0,61.080890000000004,4.0,0.83983743,130.0,0.0,0.0039525693,0.007905139,0.0,1.5,4.7509879999999995,0.6666667,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0.022773167,0.044934555999999994,0.49056605,0.49056605,0.03557312,0.06324111,6.0,550.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u17.xml,150.0,150.0,100.0,50.0,100.0
463.0,2.0,8.0,1.0,0.0,16.0,15.0,1204.0,59.03082,9.0,0.75267905,239.0,0.0043196543,0.017278617,0.0021598272,0.0,0.75,2.600432,0.45,4.0,2.0,4.0,2.0,8.0,0.0,2.0,0.05181293,0.2561904,0.35042736,0.16239317,0.071274295,0.03671706,6.0,1000.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u19.xml,200.0,200.0,200.0,200.0,200.0
276.0,4.0,3.0,0.0,0.0,4.0,12.0,1206.0,29.523912,4.0,0.9099396000000001,147.0,0.014492753999999998,0.010869565,0.0,0.0,3.0,4.369565000000001,1.0,3.0,1.0,1.0,3.0,12.0,0.0,0.0,0.05207669,0.09027371,0.3877551,0.6122449000000001,0.09782608599999999,0.07971015,1.0,400.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u20.xml,100.0,50.0,50.0,50.0,150.0
404.0,2.0,3.0,0.0,0.0,11.0,8.0,1208.0,57.447926,4.0,0.896423,234.0,0.004950495,0.007425742700000001,0.0,0.0,0.6666667,2.9900990000000003,0.33333334,1.0,5.0,2.0,2.0,8.0,0.0,1.0,0.04367641,0.2564527,0.38202247,0.40449437,0.074257426,0.054455444000000006,4.0,450.0,/Users/evelin.amorim/Documents/UFMG/aes/datav2.0_norm_1/cientistas-preveem-futuro-sombrio-para-terra/xml/ult4657u21.xml,100.0,100.0,50.0,100.0,100.0
